Participant,Trial,Condition,Correctness,SerPos,Modality,RT1,RT2,RT3,SwitchCon,Switch,TypedTime,SpokenTime,SwitchTime,Prestime,SumRT,SumGlobRT,missing,SumPrestime,CLlocal,CLglobal,check,SP2,SP3,SP4,SP5,SPlinear,SPquad,Glob1,Glob2,Glob3,Local1,Local2,Local1retro,Local1pro,Local2retro,Local2pro
31,37,2,1,1,1,1.043,0.782,0.675,4,0,1.1989,0.8569,0.4488,3.5967,2.5,13.903,0,17.8551,0.695081603,0.778657078,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,1,0,0,0
31,37,2,1,2,2,1.865,1.425, ,1,1,1.1989,0.8569,0.4488,3.0195,3.29,13.903,0,17.8551,1.089584368,0.778657078,0,1,0,0,0,-0.316,-0.267,1,1,0,1,0,0,0,0,0
31,37,2,1,3,1,1.199,0.654,0.702,2,1,1.1989,0.8569,0.4488,4.0455,2.555,13.903,0,17.8551,0.631565937,0.778657078,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,1,0,0
31,37,2,1,4,1,1.066,0.689,1.199,4,0,1.1989,0.8569,0.4488,3.5967,2.954,13.903,0,17.8551,0.821308422,0.778657078,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,0,0,0
31,37,2,1,5,1,1.013,0.829,0.762,4,0,1.1989,0.8569,0.4488,3.5967,2.604,13.903,0,17.8551,0.723996997,0.778657078,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
31,38,12,1,1,2,0.786,0.756,0.729,1,0,1.1989,0.8569,0.4488,2.5707,2.271,10.902,0,12.8535,0.883416968,0.848173649,0,0,0,0,0,-0.632,0.535,0,0,0,0,0,0,0,0,0
31,38,12,1,2,2,0.838,0.621,0.692,3,0,1.1989,0.8569,0.4488,2.5707,2.151,10.902,0,12.8535,0.836737076,0.848173649,0,1,0,0,0,-0.316,-0.267,0,0,0,0,0,0,0,0,0
31,38,12,1,3,2,0.858,0.756,0.689,3,0,1.1989,0.8569,0.4488,2.5707,2.303,10.902,0,12.8535,0.89586494,0.848173649,0,0,1,0,0,0,-0.535,0,0,0,0,0,0,0,0,0
31,38,12,1,4,2,0.678,0.636,0.568,3,0,1.1989,0.8569,0.4488,2.5707,1.882,10.902,0,12.8535,0.732096316,0.848173649,0,0,0,1,0,0.316,-0.267,0,0,0,0,0,0,0,0,0
31,38,12,1,5,2,0.715,0.858,0.722,3,0,1.1989,0.8569,0.4488,2.5707,2.295,10.902,0,12.8535,0.892752947,0.848173649,0,0,0,0,1,0.632,0.535,0,0,0,0,0,0,0,0,0
31,39,9,1,1,2,0.882,1.024, ,3,0,1.1989,0.8569,0.4488,2.5707,1.906,10.74,0,14.7771,0.741432295,0.726800252,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
31,39,9,1,2,2,0.813,0.863,0.739,3,0,1.1989,0.8569,0.4488,2.5707,2.415,10.74,0,14.7771,0.939432839,0.726800252,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
31,39,9,1,3,2,0.857,0.808, ,3,0,1.1989,0.8569,0.4488,2.5707,1.665,10.74,0,14.7771,0.64768351,0.726800252,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,1,0
31,39,9,1,4,1,1.199,0.636,0.607,2,1,1.1989,0.8569,0.4488,4.0455,2.442,10.74,0,14.7771,0.603633667,0.726800252,0,0,0,1,0,0.316,-0.267,0,0,1,0,1,0,0,0,0
31,39,9,1,5,2,0.713,0.969,0.63,1,1,1.1989,0.8569,0.4488,3.0195,2.312,10.74,0,14.7771,0.765689684,0.726800252,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,1
31,40,5,1,1,1,1.199,0.038,0.732,2,0,1.1989,0.8569,0.4488,3.5967,1.969,10.893,0,17.4063,0.54744627,0.625807897,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
31,40,5,1,2,1,1.199,0.49,0.793,4,0,1.1989,0.8569,0.4488,3.5967,2.482,10.893,0,17.4063,0.690077015,0.625807897,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
31,40,5,1,3,1,1.199,0.126,0.755,4,0,1.1989,0.8569,0.4488,3.5967,2.08,10.893,0,17.4063,0.578307893,0.625807897,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,0,0,0
31,40,5,0,4,1,1.004,0.743,0.907,4,0,1.1989,0.8569,0.4488,3.5967,2.654,10.893,0,17.4063,0.737898629,0.625807897,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,1,0,0,0
31,40,5,1,5,2,0.723,0.469,0.516,1,1,1.1989,0.8569,0.4488,3.0195,1.708,10.893,0,17.4063,0.565656566,0.625807897,0,0,0,0,1,0.632,0.535,1,1,0,1,0,0,0,0,0
31,41,4,1,1,1,1.199,0.731,0.625,2,0,1.1989,0.8569,0.4488,3.5967,2.555,11.423,0,17.8551,0.710373398,0.639761189,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
31,41,4,1,2,1,1.199,0.461,0.588,4,0,1.1989,0.8569,0.4488,3.5967,2.248,11.423,0,17.8551,0.625017377,0.639761189,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
31,41,4,1,3,1,0.914,0.847,1.011,4,0,1.1989,0.8569,0.4488,3.5967,2.772,11.423,0,17.8551,0.770706481,0.639761189,0,0,1,0,0,0,-0.535,1,1,0,0,0,1,0,0,0
31,41,4,1,4,2, ,0.565,0.577,1,1,1.1989,0.8569,0.4488,3.0195,1.142,11.423,0,17.8551,0.378208313,0.639761189,0,0,0,1,0,0.316,-0.267,1,1,0,1,0,0,0,0,0
31,41,4,1,5,1,1.102,0.7,0.904,2,1,1.1989,0.8569,0.4488,4.0455,2.706,11.423,0,17.8551,0.668891361,0.639761189,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,1,0,0
31,42,11,1,1,1,0.992,0.925,0.818,4,0,1.1989,0.8569,0.4488,3.5967,2.735,13.418,0,17.9835,0.760419273,0.746128395,0,0,0,0,0,-0.632,0.535,1,0,0,0,0,0,0,0,0
31,42,11,1,2,1,0.912,1.199,0.239,4,0,1.1989,0.8569,0.4488,3.5967,2.35,13.418,0,17.9835,0.653376706,0.746128395,0,1,0,0,0,-0.316,-0.267,1,0,0,0,0,0,0,0,0
31,42,11,1,3,1,1.199,0.693,1.09,4,0,1.1989,0.8569,0.4488,3.5967,2.982,13.418,0,17.9835,0.829093336,0.746128395,0,0,1,0,0,0,-0.535,1,0,0,0,0,0,0,0,0
31,42,11,1,4,1,1.029,1,0.7,4,0,1.1989,0.8569,0.4488,3.5967,2.729,13.418,0,17.9835,0.758751077,0.746128395,0,0,0,1,0,0.316,-0.267,1,0,0,0,0,0,0,0,0
31,42,11,1,5,1,1.109,0.848,0.665,4,0,1.1989,0.8569,0.4488,3.5967,2.622,13.418,0,17.9835,0.729001585,0.746128395,0,0,0,0,1,0.632,0.535,1,0,0,0,0,0,0,0,0
31,43,3,1,1,1,1.109,0.693,0.664,4,0,1.1989,0.8569,0.4488,3.5967,2.466,12.551,0,17.8551,0.685628493,0.702936416,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
31,43,3,1,2,1,1.199,0.113,0.665,4,0,1.1989,0.8569,0.4488,3.5967,1.977,12.551,0,17.8551,0.549670531,0.702936416,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,1,0,0,0
31,43,3,1,3,2,0.858,0.572,0.759,1,1,1.1989,0.8569,0.4488,3.0195,2.189,12.551,0,17.8551,0.724954463,0.702936416,0,0,1,0,0,0,-0.535,1,1,0,1,0,0,0,0,0
31,43,3,1,4,1,1.199,1.135,1.106,2,1,1.1989,0.8569,0.4488,4.0455,3.44,12.551,0,17.8551,0.850327524,0.702936416,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,1,0,0
31,43,3,1,5,1,1.067,0.729,0.683,4,0,1.1989,0.8569,0.4488,3.5967,2.479,12.551,0,17.8551,0.689242917,0.702936416,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
31,44,12,0,1,2,0.865,0.781, ,1,0,1.1989,0.8569,0.4488,2.5707,1.646,9.884,0,12.8535,0.640292527,0.768973431,0,0,0,0,0,-0.632,0.535,0,0,0,0,0,0,0,0,0
31,44,12,0,2,2,1.073,1.208, ,3,0,1.1989,0.8569,0.4488,2.5707,2.281,9.884,0,12.8535,0.887306959,0.768973431,0,1,0,0,0,-0.316,-0.267,0,0,0,0,0,0,0,0,0
31,44,12,1,3,2,0.677,0.888,0.716,3,0,1.1989,0.8569,0.4488,2.5707,2.281,9.884,0,12.8535,0.887306959,0.768973431,0,0,1,0,0,0,-0.535,0,0,0,0,0,0,0,0,0
31,44,12,1,4,2,1.036,0.589,0.38,3,0,1.1989,0.8569,0.4488,2.5707,2.005,9.884,0,12.8535,0.779943206,0.768973431,0,0,0,1,0,0.316,-0.267,0,0,0,0,0,0,0,0,0
31,44,12,1,5,2,0.664,0.538,0.469,3,0,1.1989,0.8569,0.4488,2.5707,1.671,9.884,0,12.8535,0.650017505,0.768973431,0,0,0,0,1,0.632,0.535,0,0,0,0,0,0,0,0,0
31,45,6,1,1,1,1.199,0.809,0.741,2,0,1.1989,0.8569,0.4488,3.5967,2.749,10.705,0,14.3283,0.76431173,0.747122827,0,0,0,0,0,-0.632,0.535,0,0,1,0,1,0,0,0,0
31,45,6,1,2,2,0.789,0.672,0.669,1,1,1.1989,0.8569,0.4488,3.0195,2.13,10.705,0,14.3283,0.705414804,0.747122827,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,1
31,45,6,1,3,2,0.858,0.915, ,3,0,1.1989,0.8569,0.4488,2.5707,1.773,10.705,0,14.3283,0.689695414,0.747122827,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,0
31,45,6,1,4,2,0.666,0.647,0.609,3,0,1.1989,0.8569,0.4488,2.5707,1.922,10.705,0,14.3283,0.74765628,0.747122827,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,0
31,45,6,1,5,2,0.58,0.857,0.694,3,0,1.1989,0.8569,0.4488,2.5707,2.131,10.705,0,14.3283,0.828957093,0.747122827,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
31,46,10,0,1,2,1.152,0.98,0.823,3,0,1.1989,0.8569,0.4488,2.5707,2.955,11.679,0,14.3283,1.149492356,0.815100186,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
31,46,10,0,2,2,0.519,0.899,0.691,3,0,1.1989,0.8569,0.4488,2.5707,2.109,11.679,0,14.3283,0.820399113,0.815100186,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
31,46,10,0,3,2,0.93,0.761,0.749,3,0,1.1989,0.8569,0.4488,2.5707,2.44,11.679,0,14.3283,0.949157817,0.815100186,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,0
31,46,10,0,4,2,0.935,0.746, ,3,0,1.1989,0.8569,0.4488,2.5707,1.681,11.679,0,14.3283,0.653907496,0.815100186,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,1,0
31,46,10,1,5,1,1.096,0.772,0.626,2,1,1.1989,0.8569,0.4488,4.0455,2.494,11.679,0,14.3283,0.616487455,0.815100186,0,0,0,0,1,0.632,0.535,0,0,1,0,1,0,0,0,0
31,47,2,1,1,1,1.199,0.732,0.664,4,0,1.1989,0.8569,0.4488,3.5967,2.595,12.575,1,17.8551,0.721494703,0.70428057,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,1,0,0,0
31,47,2,1,2,2, , , ,1,1,1.1989,0.8569,0.4488,3.0195, ,12.575,1,17.8551, ,0.70428057,0,1,0,0,0,-0.316,-0.267,1,1,0,1,0,0,0,0,0
31,47,2,1,3,1,1.199,0.76,0.809,2,1,1.1989,0.8569,0.4488,4.0455,2.768,12.575,1,17.8551,0.684217031,0.70428057,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,1,0,0
31,47,2,1,4,1,1.019,0.874,1,4,0,1.1989,0.8569,0.4488,3.5967,2.893,12.575,1,17.8551,0.804348431,0.70428057,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,0,0,0
31,47,2,1,5,1,1.199,0.046,0.559,4,0,1.1989,0.8569,0.4488,3.5967,1.804,12.575,1,17.8551,0.501570884,0.70428057,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
31,48,9,1,1,2,0.752,0.945, ,1,0,1.1989,0.8569,0.4488,2.5707,1.697,11.886,0,14.7771,0.660131482,0.804352681,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
31,48,9,1,2,2,1.023,0.858,0.811,3,0,1.1989,0.8569,0.4488,2.5707,2.692,11.886,0,14.7771,1.047185591,0.804352681,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
31,48,9,1,3,2,0.857,0.876,0.768,3,0,1.1989,0.8569,0.4488,2.5707,2.501,11.886,0,14.7771,0.972886762,0.804352681,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,1,0
31,48,9,1,4,1,1.199,0.713,1.148,2,1,1.1989,0.8569,0.4488,4.0455,3.06,11.886,0,14.7771,0.756395996,0.804352681,0,0,0,1,0,0.316,-0.267,0,0,1,0,1,0,0,0,0
31,48,9,1,5,2,0.699,0.419,0.818,1,1,1.1989,0.8569,0.4488,3.0195,1.936,11.886,0,14.7771,0.641165756,0.804352681,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,1
32,1,7,1,1,2,0.559,0.599,0.489,5,0,1.0126,0.6554,0.1985,1.9662,1.647,9.403,0,11.2996,0.837656393,0.832153351,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,1,0
32,1,7,0,2,1,1.013,0.654,0.771,2,1,1.0126,0.6554,0.1985,3.2363,2.438,9.403,0,11.2996,0.753329419,0.832153351,0,1,0,0,0,-0.316,-0.267,0,0,1,0,1,0,0,0,0
32,1,7,0,3,2,0.722,0.537,0.539,1,1,1.0126,0.6554,0.1985,2.1647,1.798,9.403,0,11.2996,0.830600083,0.832153351,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,1
32,1,7,0,4,2,0.68,0.453,0.468,3,0,1.0126,0.6554,0.1985,1.9662,1.601,9.403,0,11.2996,0.814261011,0.832153351,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,0
32,1,7,1,5,2,0.839,0.618,0.462,3,0,1.0126,0.6554,0.1985,1.9662,1.919,9.403,0,11.2996,0.975994304,0.832153351,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
32,2,2,1,1,1,1.013,0.163,0.667,2,0,1.0126,0.6554,0.1985,3.0378,1.843,10.912,0,14.5144,0.606689051,0.751805104,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,1,0,0,0
32,2,2,1,2,2, ,0.792,0.575,1,1,1.0126,0.6554,0.1985,2.1647,1.367,10.912,0,14.5144,0.631496281,0.751805104,0,1,0,0,0,-0.316,-0.267,1,1,0,1,0,0,0,0,0
32,2,2,0,3,1,0.899,0.778,0.934,2,1,1.0126,0.6554,0.1985,3.2363,2.611,10.912,0,14.5144,0.806785527,0.751805104,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,1,0,0
32,2,2,0,4,1,0.94,0.671,0.749,4,0,1.0126,0.6554,0.1985,3.0378,2.36,10.912,0,14.5144,0.776878004,0.751805104,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,0,0,0,0
32,2,2,0,5,1,1.013,0.705,1.013,4,0,1.0126,0.6554,0.1985,3.0378,2.731,10.912,0,14.5144,0.89900586,0.751805104,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,0,0,0
32,3,6,0,1,1,1.013,0.14,0.799,4,0,1.0126,0.6554,0.1985,3.0378,1.952,9.009,0,11.1011,0.642570281,0.811541199,0,0,0,0,0,-0.632,0.535,0,0,1,0,1,0,0,0,0
32,3,6,0,2,2,0.672,0.605,0.839,1,1,1.0126,0.6554,0.1985,2.1647,2.116,9.009,0,11.1011,0.977502656,0.811541199,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,1
32,3,6,0,3,2,0.68,0.679,0.597,3,0,1.0126,0.6554,0.1985,1.9662,1.956,9.009,0,11.1011,0.994812328,0.811541199,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,0
32,3,6,0,4,2,0.68,0.599,0.487,3,0,1.0126,0.6554,0.1985,1.9662,1.766,9.009,0,11.1011,0.898179229,0.811541199,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,0
32,3,6,0,5,2,0.676,0.543, ,3,0,1.0126,0.6554,0.1985,1.9662,1.219,9.009,0,11.1011,0.619977622,0.811541199,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
32,4,7,1,1,2,0.674,0.493,0.486,3,0,1.0126,0.6554,0.1985,1.9662,1.653,8.968,0,11.2996,0.840707965,0.793656413,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,1,0
32,4,7,1,2,1,0.911,0.752,0.908,2,1,1.0126,0.6554,0.1985,3.2363,2.571,8.968,0,11.2996,0.794425733,0.793656413,0,1,0,0,0,-0.316,-0.267,0,0,1,0,1,0,0,0,0
32,4,7,1,3,2,0.682,0.684, ,1,1,1.0126,0.6554,0.1985,2.1647,1.366,8.968,0,11.2996,0.631034323,0.793656413,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,1
32,4,7,0,4,2,0.692,0.676,0.523,3,0,1.0126,0.6554,0.1985,1.9662,1.891,8.968,0,11.2996,0.961753636,0.793656413,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,0
32,4,7,1,5,2,0.605,0.432,0.45,3,0,1.0126,0.6554,0.1985,1.9662,1.487,8.968,0,11.2996,0.756281151,0.793656413,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
32,5,6,1,1,1,1.013,0.14,0.722,2,0,1.0126,0.6554,0.1985,3.0378,1.875,8.368,0,11.1011,0.61722299,0.753799173,0,0,0,0,0,-0.632,0.535,0,0,1,0,1,0,0,0,0
32,5,6,0,2,2,0.684,0.922, ,1,1,1.0126,0.6554,0.1985,2.1647,1.606,8.368,0,11.1011,0.74190419,0.753799173,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,1
32,5,6,0,3,2,0.984,0.626,0.541,3,0,1.0126,0.6554,0.1985,1.9662,2.151,8.368,0,11.1011,1.093988404,0.753799173,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,0
32,5,6,0,4,2,0.684,0.617, ,3,0,1.0126,0.6554,0.1985,1.9662,1.301,8.368,0,11.1011,0.661682433,0.753799173,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,0
32,5,6,0,5,2,0.609,0.38,0.446,3,0,1.0126,0.6554,0.1985,1.9662,1.435,8.368,0,11.1011,0.729834198,0.753799173,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
32,6,5,0,1,1,1.013,0.755,0.679,2,0,1.0126,0.6554,0.1985,3.0378,2.447,11.378,0,14.3159,0.805517151,0.794780629,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
32,6,5,0,2,1,0.917,0.687,0.805,4,0,1.0126,0.6554,0.1985,3.0378,2.409,11.378,0,14.3159,0.793008098,0.794780629,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
32,6,5,0,3,1,1.013,0.197,0.663,4,0,1.0126,0.6554,0.1985,3.0378,1.873,11.378,0,14.3159,0.616564619,0.794780629,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,0,0,0
32,6,5,0,4,1,1.013,0.77,0.887,4,0,1.0126,0.6554,0.1985,3.0378,2.67,11.378,0,14.3159,0.878925538,0.794780629,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,1,0,0,0
32,6,5,1,5,2,0.676,0.678,0.625,1,1,1.0126,0.6554,0.1985,2.1647,1.979,11.378,0,14.3159,0.914214441,0.794780629,0,0,0,0,1,0.632,0.535,1,1,0,1,0,0,0,0,0
32,7,5,0,1,1,1.013,0.102,0.703,2,0,1.0126,0.6554,0.1985,3.0378,1.818,10.262,0,14.3159,0.598459411,0.716825348,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
32,7,5,0,2,1,0.864,0.788,0.751,4,0,1.0126,0.6554,0.1985,3.0378,2.403,10.262,0,14.3159,0.791032984,0.716825348,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
32,7,5,0,3,1,0.912,0.759,0.683,4,0,1.0126,0.6554,0.1985,3.0378,2.354,10.262,0,14.3159,0.77490289,0.716825348,0,0,1,0,0,0,-0.535,1,1,0,0,0,0,0,0,0
32,7,5,0,4,1,0.844,0.846,0.693,4,0,1.0126,0.6554,0.1985,3.0378,2.383,10.262,0,14.3159,0.784449272,0.716825348,0,0,0,1,0,0.316,-0.267,1,1,0,0,0,1,0,0,0
32,7,5,1,5,2,0.794,0.51, ,1,1,1.0126,0.6554,0.1985,2.1647,1.304,10.262,0,14.3159,0.602392941,0.716825348,0,0,0,0,1,0.632,0.535,1,1,0,1,0,0,0,0,0
32,8,12,1,1,2,0.717,0.489,0.521,3,0,1.0126,0.6554,0.1985,1.9662,1.727,7.71,0,9.831,0.878344014,0.784253891,0,0,0,0,0,-0.632,0.535,0,0,0,0,0,0,0,0,0
32,8,12,0,2,2,0.73,0.68, ,3,0,1.0126,0.6554,0.1985,1.9662,1.41,7.71,0,9.831,0.717119316,0.784253891,0,1,0,0,0,-0.316,-0.267,0,0,0,0,0,0,0,0,0
32,8,12,0,3,2,0.672,0.595,0.567,3,0,1.0126,0.6554,0.1985,1.9662,1.834,7.71,0,9.831,0.932763707,0.784253891,0,0,1,0,0,0,-0.535,0,0,0,0,0,0,0,0,0
32,8,12,0,4,2,0.676,0.625, ,3,0,1.0126,0.6554,0.1985,1.9662,1.301,7.71,0,9.831,0.661682433,0.784253891,0,0,0,1,0,0.316,-0.267,0,0,0,0,0,0,0,0,0
32,8,12,1,5,2,0.76,0.678, ,3,0,1.0126,0.6554,0.1985,1.9662,1.438,7.71,0,9.831,0.731359984,0.784253891,0,0,0,0,1,0.632,0.535,0,0,0,0,0,0,0,0,0
32,9,10,1,1,2, ,0.677,0.295,3,0,1.0126,0.6554,0.1985,1.9662,0.972,8.224,0,11.1011,0.494354593,0.740827486,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,0,0
32,9,10,1,2,2,0.752,0.682,0.529,3,0,1.0126,0.6554,0.1985,1.9662,1.963,8.224,0,11.1011,0.998372495,0.740827486,0,1,0,0,0,-0.316,-0.267,0,0,1,0,0,0,0,0,0
32,9,10,1,3,2,0.538,0.617,0.591,3,0,1.0126,0.6554,0.1985,1.9662,1.746,8.224,0,11.1011,0.888007324,0.740827486,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,0
32,9,10,1,4,2,0.678,0.521, ,3,0,1.0126,0.6554,0.1985,1.9662,1.199,8.224,0,11.1011,0.609805717,0.740827486,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,1,0
32,9,10,0,5,1,1.013,0.654,0.677,2,1,1.0126,0.6554,0.1985,3.2363,2.344,8.224,0,11.1011,0.724283904,0.740827486,0,0,0,0,1,0.632,0.535,0,0,1,0,1,0,0,0,0
32,10,4,1,1,1,1.013,0.692,0.81,4,0,1.0126,0.6554,0.1985,3.0378,2.515,11.217,0,14.5144,0.827901771,0.772818718,0,0,0,0,0,-0.632,0.535,1,1,0,0,0,0,0,0,0
32,10,4,0,2,1,1.013,1.013,0.053,4,0,1.0126,0.6554,0.1985,3.0378,2.079,11.217,0,14.5144,0.684376852,0.772818718,0,1,0,0,0,-0.316,-0.267,1,1,0,0,0,0,0,0,0
32,10,4,1,3,1,0.91,0.719,0.759,4,0,1.0126,0.6554,0.1985,3.0378,2.388,11.217,0,14.5144,0.7860952,0.772818718,0,0,1,0,0,0,-0.535,1,1,0,0,0,1,0,0,0
32,10,4,0,4,2,0.716,0.612,0.481,1,1,1.0126,0.6554,0.1985,2.1647,1.809,11.217,0,14.5144,0.835681619,0.772818718,0,0,0,1,0,0.316,-0.267,1,1,0,1,0,0,0,0,0
32,10,4,1,5,1,1.013,0.667,0.746,2,1,1.0126,0.6554,0.1985,3.2363,2.426,11.217,0,14.5144,0.749621481,0.772818718,0,0,0,0,1,0.632,0.535,1,1,0,0,0,0,1,0,0
32,11,7,1,1,2,0.805,0.543, ,1,0,1.0126,0.6554,0.1985,1.9662,1.348,8.771,0,11.2996,0.68558641,0.776222167,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,1,0
32,11,7,1,2,1,1.013,0.793,0.834,2,1,1.0126,0.6554,0.1985,3.2363,2.64,8.771,0,11.2996,0.815746377,0.776222167,0,1,0,0,0,-0.316,-0.267,0,0,1,0,1,0,0,0,0
32,11,7,1,3,2,0.655,0.531,0.424,1,1,1.0126,0.6554,0.1985,2.1647,1.61,8.771,0,11.2996,0.743752021,0.776222167,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,1
32,11,7,1,4,2,0.684,0.656, ,3,0,1.0126,0.6554,0.1985,1.9662,1.34,8.771,0,11.2996,0.681517648,0.776222167,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,0
32,11,7,0,5,2,0.662,0.642,0.529,3,0,1.0126,0.6554,0.1985,1.9662,1.833,8.771,0,11.2996,0.932255111,0.776222167,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
32,12,7,1,1,2,0.655,0.646, ,3,0,1.0126,0.6554,0.1985,1.9662,1.301,7.7325,1,11.2996,0.661682433,0.684316259,0,0,0,0,0,-0.632,0.535,0,0,1,0,0,0,0,1,0
32,12,7,0,2,1,1.013,0.717,0.68,2,1,1.0126,0.6554,0.1985,3.2363,2.41,7.7325,1,11.2996,0.744677564,0.684316259,0,1,0,0,0,-0.316,-0.267,0,0,1,0,1,0,0,0,0
32,12,7,0,3,2,0.68,0.631, ,1,1,1.0126,0.6554,0.1985,2.1647,1.311,7.7325,1,11.2996,0.605626646,0.684316259,0,0,1,0,0,0,-0.535,0,0,1,0,0,0,0,0,1
32,12,7,0,4,2,0.663,0.501, ,3,0,1.0126,0.6554,0.1985,1.9662,1.164,7.7325,1,11.2996,0.592004883,0.684316259,0,0,0,1,0,0.316,-0.267,0,0,1,0,0,0,0,0,0
32,12,7,0,5,2, , , ,3,0,1.0126,0.6554,0.1985,1.9662, ,7.7325,1,11.2996, ,0.684316259,0,0,0,0,1,0.632,0.535,0,0,1,0,0,0,0,0,0
32,13,12,1,1,2,0.68,0.507,0.577,3,0,1.0126,0.6554,0.1985,1.9662,1.764,8.735,0,9.831,0.897162038,0.888515919,0,0,0,0,0,-0.632,0.535,0,0,0,0,0,0,0,0,0
32,13,12,1,2,2,0.679,0.58,0.467,3,0,1.0126,0.6554,0.1985,1.9662,1.726,8.735,0,9.831,0.877835419,0.888515919,0,1,0,0,0,-0.316,-0.267,0,0,0,0,0,0,0,0,0
32,13,12,1,3,2,0.616,0.635,0.603,3,0,1.0126,0.6554,0.1985,1.9662,1.854,8.735,0,9.831,0.942935612,0.888515919,0,0,1,0,0,0,-0.535,0,0,0,0,0,0,0,0,0
32,13,12,1,4,2,0.501,0.607,0.439,3,0,1.0126,0.6554,0.1985,1.9662,1.547,8.735,0,9.831,0.786796867,0.888515919,0,0,0,1,0,0.316,-0.267,0,0,0,0,0,0,0,0,0
