9	5	7	0	1	0	0	0
9	20	7	0	0	0	0	0
9	43	7	1	1	0	0	0
9	47	7	0	0	0	1	1
9	14	8	1	1	1	1	1
9	23	8	1	1	0	0	0
9	25	8	1	0	0	0	0
9	28	8	1	1	1	0	0
9	11	9	1	1	1	0	0
9	13	9	0	1	0	0	0
9	38	9	1	1	0	0	0
9	42	9	1	1	0	0	1
9	2	10	1	0	0	0	0
9	12	10	0	1	0	0	0
9	17	10	1	1	0	0	1
9	35	10	1	1	1	0	0
9	10	11	1	1	1	1	1
9	21	11	1	0	0	0	0
9	26	11	1	1	1	1	1
9	33	11	1	1	0	0	0
9	6	12	1	0	0	0	0
9	16	12	1	1	0	0	0
9	22	12	1	1	0	0	0
9	29	12	0	0	0	0	0
10	4	1	1	0	0	0	0
10	27	1	1	1	1	1	1
10	33	1	1	1	1	1	1
10	44	1	1	1	1	1	1
10	6	2	1	1	1	1	1
10	9	2	1	1	1	1	1
10	42	2	1	0	1	1	0
10	48	2	1	1	1	1	1
10	2	3	1	1	1	1	1
10	12	3	1	1	0	0	0
10	21	3	1	1	1	1	1
10	38	3	1	1	1	0	0
10	3	4	1	1	1	1	1
10	15	4	1	1	1	1	1
10	34	4	1	1	1	0	1
10	43	4	1	1	1	1	1
10	19	5	1	1	1	1	1
10	23	5	1	1	1	1	1
10	26	5	1	1	1	1	1
10	32	5	1	1	1	0	1
10	14	6	1	1	1	1	0
10	29	6	1	1	1	1	1
10	41	6	1	1	1	1	1
10	46	6	1	1	0	0	0
10	18	7	1	1	1	1	1
10	22	7	1	1	1	1	1
10	40	7	1	1	1	1	1
10	47	7	1	1	1	0	0
10	13	8	1	1	1	1	0
10	20	8	1	1	1	1	1
10	24	8	1	0	1	1	1
10	36	8	1	1	1	1	1
10	8	9	1	0	0	0	1
10	10	9	1	1	1	1	1
10	25	9	0	1	1	1	1
10	35	9	0	1	0	0	0
10	1	10	1	0	1	0	0
10	17	10	1	1	0	0	0
10	31	10	1	1	1	1	1
10	37	10	1	1	1	1	1
10	5	11	1	1	1	1	1
10	11	11	1	1	1	1	1
10	16	11	1	1	1	1	1
10	45	11	1	1	1	1	1
10	7	12	0	0	0	0	0
10	28	12	1	1	0	0	0
10	30	12	0	0	0	0	1
10	39	12	0	1	0	1	0
11	17	1	0	1	0	0	0
11	19	1	1	1	1	1	1
11	42	1	0	0	0	0	0
11	47	1	0	0	0	0	0
11	1	2	1	0	0	0	0
11	6	2	1	1	0	0	1
11	41	2	1	1	0	0	0
11	44	2	0	0	0	0	0
11	4	3	0	0	0	1	0
11	8	3	0	0	0	0	0
11	13	3	0	0	1	1	0
11	23	3	1	1	1	0	1
11	26	4	0	0	0	0	0
11	29	4	1	1	1	1	1
11	43	4	0	0	0	1	0
11	46	4	0	0	0	1	0
11	9	5	0	0	0	0	0
11	10	5	1	1	1	1	1
11	21	5	1	1	1	0	0
11	27	5	0	0	0	0	0
11	5	6	1	1	0	0	0
11	32	6	0	0	0	0	1
11	35	6	1	0	0	0	0
11	39	6	1	1	0	0	0
11	16	7	0	0	0	0	0
11	33	7	0	0	0	0	0
11	36	7	0	0	0	0	0
11	37	7	1	1	1	0	0
11	25	8	1	1	1	0	0
11	31	8	0	0	0	0	0
11	38	8	0	0	0	0	0
11	45	8	1	0	1	0	0
11	7	9	0	1	0	0	0
11	14	9	1	0	0	0	0
11	18	9	1	0	1	0	0
11	22	9	0	0	0	0	0
11	28	10	0	1	0	0	0
11	30	10	0	0	0	0	0
11	34	10	1	0	0	0	0
11	48	10	1	0	0	0	0
11	2	11	0	0	0	1	0
11	3	11	1	1	1	1	1
11	11	11	1	1	1	1	1
11	24	11	1	1	0	0	0
11	12	12	0	0	0	0	0
11	15	12	0	0	0	0	0
11	20	12	0	0	0	0	1
11	40	12	0	0	0	0	0
12	11	1	1	1	1	1	1
12	14	1	1	1	1	1	1
12	17	1	1	1	1	1	1
12	39	1	1	1	0	0	1
12	20	2	1	1	1	1	0
12	23	2	1	1	1	1	1
12	25	2	1	1	1	1	1
12	48	2	1	1	1	1	1
12	10	3	1	1	0	0	0
12	27	3	1	1	1	1	1
12	32	3	1	1	1	1	1
12	35	3	1	1	1	1	1
12	18	4	1	1	1	1	1
12	26	4	1	1	1	1	1
12	28	4	1	1	1	1	1
12	37	4	1	1	1	1	1
12	4	5	1	1	1	1	1
12	5	5	1	1	1	0	0
12	24	5	1	1	1	1	1
12	31	5	1	1	1	1	1
12	1	6	1	1	1	1	1
12	30	6	1	1	1	0	0
12	43	6	1	1	0	0	1
12	44	6	1	1	0	1	0
12	8	7	1	1	1	0	0
12	9	7	1	1	0	0	1
12	13	7	1	1	1	1	1
12	38	7	1	1	1	1	1
12	2	8	1	1	1	1	0
12	29	8	1	1	1	1	1
12	33	8	1	1	1	1	1
12	34	8	1	0	1	1	1
12	7	9	1	0	0	0	1
12	16	9	1	1	0	1	1
12	19	9	1	1	1	1	1
12	42	9	1	1	1	1	1
12	3	10	1	1	0	0	0
12	12	10	1	1	1	0	0
12	36	10	0	1	0	0	0
12	41	10	1	1	1	1	1
12	15	11	1	1	0	0	0
12	21	11	1	1	1	1	1
12	22	11	1	1	1	1	1
12	40	11	1	1	1	1	1
12	6	12	1	1	1	1	1
12	45	12	1	1	1	1	1
12	46	12	1	1	1	0	0
12	47	12	1	1	1	1	0
13	14	1	1	1	1	1	0
13	20	1	1	1	1	1	1
13	27	1	1	1	0	0	1
13	44	1	1	1	1	1	0
13	19	2	1	0	1	0	0
13	22	2	1	1	1	1	0
13	40	2	1	1	1	1	1
13	48	2	1	1	0	0	0
13	9	3	1	1	1	0	1
13	33	3	1	1	1	0	1
13	34	3	1	1	1	1	1
13	36	3	1	1	1	1	1
13	2	4	1	1	1	0	1
13	10	4	1	1	1	1	1
13	46	4	0	0	0	0	0
13	47	4	1	1	0	0	0
13	8	5	1	1	1	1	0
13	18	5	1	1	1	0	0
13	32	5	1	1	1	1	1
13	37	5	1	1	1	1	1
13	12	6	1	1	1	1	1
13	21	6	0	0	0	0	0
13	29	6	0	0	0	0	0
13	43	6	1	1	0	0	1
13	25	7	1	1	1	0	0
13	28	7	1	1	0	0	1
13	38	7	1	1	1	1	1
13	42	7	1	1	1	1	1
13	3	8	1	1	0	1	1
13	6	8	0	0	1	0	0
13	7	8	1	1	1	0	1
13	16	8	1	0	0	0	0
13	1	9	1	0	1	0	0
13	15	9	0	0	0	1	0
13	31	9	1	0	0	1	0
13	35	9	1	1	1	1	1
13	13	10	1	1	0	1	1
13	17	10	1	1	1	1	1
13	26	10	0	0	0	1	1
13	41	10	1	0	1	0	0
13	4	11	1	0	1	0	1
13	5	11	1	1	1	1	1
13	11	11	1	1	1	1	1
13	39	11	1	1	1	1	0
13	23	12	1	1	0	0	1
13	24	12	0	0	0	0	0
13	30	12	1	1	0	0	1
13	45	12	0	0	1	1	1
14	1	1	1	1	1	1	1
14	15	1	1	1	1	0	1
14	23	1	1	1	1	1	1
14	27	1	1	1	1	1	1
14	5	2	0	0	0	0	0
14	29	2	1	1	1	1	1
14	33	2	1	1	1	1	1
14	45	2	0	1	0	0	1
14	7	3	0	0	0	0	0
14	21	3	1	1	0	1	1
14	38	3	1	0	0	0	0
14	39	3	1	1	1	1	1
14	11	4	1	0	1	0	0
14	14	4	1	1	1	1	1
14	36	4	1	0	1	0	1
14	44	4	1	1	0	0	0
14	3	5	1	1	0	0	0
14	25	5	1	1	1	1	1
14	30	5	1	0	0	1	0
14	40	5	1	1	1	1	0
14	8	6	0	0	0	0	0
14	28	6	1	0	1	0	1
14	31	6	1	1	1	0	0
14	46	6	0	0	0	1	0
14	9	7	1	1	1	1	1
14	20	7	1	1	1	1	0
14	41	7	0	0	0	1	0
14	42	7	1	0	0	0	0
14	6	8	0	0	0	0	0
14	26	8	1	1	0	0	1
14	34	8	1	1	1	1	0
14	35	8	1	1	0	0	0
14	2	9	1	0	0	0	0
14	13	9	1	1	0	0	0
14	18	9	1	1	1	1	1
14	19	9	1	1	1	1	0
14	10	10	1	0	1	0	1
14	22	10	1	1	1	0	0
14	32	10	1	1	1	0	1
14	37	10	1	1	0	1	1
14	4	11	1	0	1	0	0
14	16	11	1	0	0	1	0
14	24	11	1	0	1	1	1
14	43	11	1	1	1	1	1
14	12	12	0	1	0	0	0
14	17	12	1	1	1	0	0
14	47	12	0	0	0	0	1
14	48	12	1	1	1	1	0
15	10	1	1	1	1	1	0
15	12	1	1	1	0	0	1
15	43	1	0	1	1	1	1
15	44	1	1	1	1	0	1
15	23	2	1	1	1	1	1
15	25	2	1	1	0	1	1
15	30	2	1	1	1	1	1
15	32	2	1	0	1	1	1
15	5	3	1	1	0	1	1
15	34	3	1	1	1	1	1
15	37	3	1	1	1	1	1
15	46	3	1	1	1	1	1
15	3	4	1	1	1	0	1
15	7	4	1	1	1	1	1
15	24	4	1	1	1	1	1
15	39	4	1	1	1	0	1
15	8	5	1	1	1	0	1
15	15	5	1	0	1	1	1
15	20	5	1	1	1	1	1
15	27	5	1	1	1	1	1
15	9	6	1	1	1	0	1
15	17	6	1	1	1	1	1
15	29	6	1	1	1	0	0
15	47	6	1	1	1	0	0
15	11	7	1	1	1	1	1
15	28	7	1	1	1	1	1
15	35	7	0	0	1	1	0
15	41	7	1	1	0	1	0
15	13	8	1	1	1	1	1
15	26	8	1	0	0	1	0
15	36	8	1	1	1	0	0
15	48	8	1	1	1	1	1
15	1	9	1	0	0	0	0
15	18	9	1	0	1	1	1
15	38	9	1	0	1	1	1
15	45	9	1	1	1	1	0
15	2	10	1	1	0	1	1
15	16	10	1	1	0	0	1
15	31	10	1	0	0	1	1
15	33	10	1	1	1	0	1
15	4	11	0	0	1	1	1
15	6	11	1	1	1	1	1
15	19	11	1	1	0	0	1
15	22	11	1	0	1	0	1
15	14	12	1	1	0	0	1
15	21	12	1	0	0	0	1
15	40	12	1	1	1	1	1
15	42	12	1	0	1	0	1
16	1	1	1	1	1	1	1
16	2	1	1	1	1	1	1
16	4	1	1	1	1	1	1
16	28	1	1	1	1	1	1
16	12	2	1	1	0	0	0
16	15	2	1	1	1	0	0
16	30	2	1	1	1	1	1
16	32	2	0	1	0	0	1
16	9	3	1	1	0	1	1
16	11	3	1	1	1	1	1
16	34	3	1	1	1	1	1
16	42	3	1	1	1	1	1
16	16	4	1	0	1	1	1
16	18	4	1	1	1	1	1
16	24	4	1	1	1	1	1
16	26	4	1	1	1	1	1
16	7	5	1	0	0	1	1
16	23	5	1	1	1	1	1
16	33	5	1	1	1	1	1
16	43	5	1	1	1	1	1
16	13	6	1	0	0	0	1
16	35	6	1	0	1	0	0
16	36	6	1	0	0	1	1
16	48	6	1	1	1	1	1
16	8	7	0	1	1	0	0
16	19	7	1	1	0	0	1
16	41	7	1	1	1	1	1
16	45	7	1	0	0	1	0
16	10	8	1	1	0	1	0
16	21	8	0	0	1	1	1
16	22	8	0	0	0	0	1
16	39	8	1	1	1	1	1
16	14	9	1	1	0	1	1
16	31	9	0	0	0	0	1
16	38	9	1	0	0	0	1
16	46	9	1	0	0	0	0
16	3	10	0	0	0	0	1
16	5	10	1	1	1	1	1
16	17	10	1	1	0	0	0
16	25	10	1	1	0	0	1
16	20	11	1	1	1	1	1
16	27	11	1	1	1	1	1
16	29	11	1	1	1	1	1
16	47	11	1	1	1	1	1
16	6	12	1	0	1	1	1
16	37	12	1	1	1	1	1
16	40	12	1	1	1	1	1
16	44	12	1	1	1	1	1
17	3	1	1	1	1	1	1
17	18	1	1	1	1	1	1
17	36	1	1	1	1	0	1
17	44	1	0	0	0	0	1
17	5	2	0	1	0	1	1
17	6	2	1	1	1	0	0
17	22	2	1	0	0	0	0
17	31	2	1	1	1	0	1
17	2	3	1	1	0	0	0
17	25	3	0	0	0	0	1
17	28	3	1	1	1	0	1
17	39	3	1	1	1	1	1
17	15	4	1	1	0	0	1
17	34	4	0	0	0	0	1
17	41	4	1	1	1	1	1
17	43	4	1	1	0	0	0
17	20	5	1	1	1	1	1
17	27	5	0	0	0	0	0
17	32	5	1	1	1	1	1
17	48	5	1	1	1	1	1
17	30	6	0	0	0	0	0
17	37	6	1	1	0	1	1
17	42	6	1	0	0	0	0
17	47	6	0	0	0	0	0
17	4	7	1	1	1	0	0
17	9	7	1	1	1	0	0
17	35	7	1	1	1	1	1
17	38	7	1	1	1	1	0
17	7	8	0	0	1	0	1
17	16	8	1	1	0	1	0
17	17	8	1	1	0	0	0
17	26	8	1	1	1	1	1
17	11	9	1	0	1	0	0
17	12	9	1	1	1	1	0
17	24	9	0	0	1	1	1
17	40	9	0	0	0	1	0
17	10	10	0	0	1	0	1
17	14	10	0	0	0	0	0
17	23	10	1	1	1	0	0
17	46	10	1	1	1	1	1
17	1	11	1	1	0	0	0
17	8	11	1	0	0	0	0
17	19	11	1	0	1	1	1
17	45	11	0	1	1	1	0
17	13	12	0	0	1	0	0
17	21	12	1	1	0	0	1
17	29	12	1	1	1	1	1
17	33	12	0	0	0	0	0
18	5	1	0	0	0	0	0
18	16	1	0	0	0	0	0
18	19	1	0	0	0	0	0
18	30	1	0	0	0	0	0
18	1	2	0	0	0	0	0
18	23	2	1	1	0	1	0
18	24	2	1	1	1	0	0
18	48	2	0	0	0	0	0
18	3	3	1	0	0	0	0
18	7	3	0	0	0	0	0
18	36	3	0	0	0	0	0
18	45	3	0	0	0	0	0
18	2	4	1	1	0	0	1
18	9	4	1	1	1	0	0
18	37	4	0	0	0	0	0
18	38	4	1	1	0	0	0
18	4	5	0	0	0	0	0
18	8	5	1	1	0	0	1
18	11	5	0	1	0	0	0
18	21	5	0	0	0	0	0
18	13	6	1	0	0	0	0
18	14	6	0	0	0	0	0
18	15	6	1	0	0	0	0
18	41	6	0	0	0	1	0
18	10	7	0	0	0	0	0
18	33	7	1	1	0	0	0
18	35	7	0	0	0	0	0
18	43	7	0	0	0	0	0
18	6	8	0	0	0	0	0
18	28	8	1	0	0	0	0
18	31	8	1	0	0	0	0
18	34	8	0	0	0	0	0
18	27	9	1	0	0	0	0
18	32	9	0	0	1	1	0
18	42	9	0	0	1	0	0
18	46	9	0	0	0	0	0
18	12	10	0	0	0	0	0
18	20	10	0	0	0	0	0
18	25	10	0	0	0	0	0
18	39	10	0	0	0	1	0
18	22	11	1	0	0	1	0
18	26	11	1	0	0	1	0
18	40	11	1	1	0	0	1
18	47	11	0	0	0	0	0
18	17	12	0	0	0	0	0
18	18	12	1	0	0	0	0
18	29	12	1	0	0	1	0
18	44	12	0	0	0	0	0
19	26	1	1	0	0	0	0
19	31	1	1	0	0	1	1
19	40	1	1	1	1	1	0
19	44	1	1	1	1	1	1
19	10	2	1	0	1	0	1
19	12	2	1	1	1	1	1
19	13	2	1	0	0	0	0
19	47	2	1	0	0	0	0
19	9	3	1	0	0	0	1
19	28	3	1	1	1	0	1
19	30	3	1	0	0	1	1
