4	4	1	1	1	1	1	2.274	0.379	0.842	0.456	2.394
4	2	1	1	1	1	1	1.693	0.571	0.455	0.535	0.339
4	5	1	0	0	1	1	1.926	4.33	0.416	0.378	0.308
4	2	1	1	1	1	1	1.806	0.339	0.34	0.842	0.687
4	3	1	1	1	1	0	2.849	0.494	0.958	0.574	6.148
4	4	1	1	1	1	1	1.883	0.454	0.303	0.264	0.299
4	3	1	1	0	1	1	2.076	0.495	8.988	2.355	5.143
5	1	1	0	1	0	1	9.254	2.509	1.46	11.44	0.569
5	3	1	1	1	1	1	3.231	1.924	3.78	1.267	2.465
5	3	1	1	1	1	1	2.189	0.879	3.861	0.879	0.223
5	4	1	1	0	0	0	11.513	1.075	1.499	18.911	16.048
5	1	1	1	1	1	1	3.238	0.263	0.376	2.624	0.763
5	3	1	0	0	1	1	2.541	2.117	0.65	1.075	0.647
5	4	1	1	0	0	1	10.938	3.743	2.697	0.997	9.043
5	3	0	0	1	1	1	9.043	7.963	3.51	1.268	1.731
5	5	1	1	1	1	1	2.199	1.579	0.88	1.386	4.286
5	2	1	1	1	0	1	10.051	1.507	1.85	13.69	1.228
5	4	0	1	1	1	0	7.035	0.804	1.035	0.689	12.724
5	2	0	0	0	0	0	15.311	5.758	4.594	1.228	0.153
5	5	1	1	1	1	1	2.822	1.113	4.868	0.884	8.505
5	4	1	1	1	1	1	2.007	1.578	1.19	1.464	3.472
5	3	1	1	1	1	1	2.789	4.133	1.499	1.422	1.926
5	1	1	1	1	1	1	2.509	0.376	0.223	0.727	0.455
5	1	1	1	1	1	1	4.868	1.076	1.307	7.228	1.422
5	2	1	1	1	1	0	2.081	0.572	0.416	4.711	17.793
5	2	1	1	1	1	1	4.019	2.082	0.959	1.618	0.57
5	1	1	1	1	1	1	2.662	3.9	1.361	0.919	0.183
5	3	1	1	1	1	1	1.696	0.376	3.007	1.112	0.263
5	3	1	1	1	1	1	3.515	0.263	1.85	1.192	9.939
5	1	1	1	1	1	1	9.012	1.191	0.161	4.481	0.608
5	4	1	1	1	1	1	2.397	0.804	4.325	1.035	0.573
5	2	1	1	1	1	1	8.511	3.008	0.999	1.229	1.771
5	5	1	1	1	1	1	8.67	2.969	1.538	3.978	1.886
5	5	1	1	1	1	1	4.183	2.118	0.385	0.649	0.921
5	1	1	1	1	1	1	2.2	0.503	5.602	1.309	2.701
5	1	1	1	1	1	1	3.954	1.077	0.767	0.843	17.873
5	3	1	1	1	1	1	3.018	6.182	2.35	1.964	5.526
5	1	1	1	1	1	1	2.049	0.919	2.122	0.453	0.648
5	2	1	1	1	1	1	2.089	2.354	2.275	1.811	28.785
5	4	1	1	1	1	1	3.598	0.843	0.729	0.612	0.687
5	4	1	1	1	1	1	2.707	2.7	1.386	0.611	0.728
5	3	1	1	1	1	1	2.359	1.231	7.421	1.654	11.565
5	5	0	0	0	0	0	16.648	0.184	0.919	0.845	0.728
5	5	1	1	1	1	1	2.563	0.883	10.752	1.383	1.694
5	4	1	1	0	1	1	2.242	0.108	0.609	11.062	3.435
5	5	1	1	1	1	1	2.523	0.688	1.77	0.763	0.727
5	4	1	1	1	1	1	2.087	1.694	1.425	0.224	0.766
5	5	1	1	1	1	1	2.483	0.148	1.421	1.036	0.841
5	2	1	1	1	1	1	2.711	0.688	0.92	0.883	8.659
5	2	1	1	1	1	1	2.029	0.339	0.803	0.725	0.495
5	4	1	1	1	1	1	2.323	0.919	3.204	0.61	0.531
5	5	1	1	1	1	1	2.256	1.425	1.735	4.095	1.695
5	2	1	1	1	1	1	2.477	0.959	1.115	0.571	0.573
5	2	1	1	1	1	1	1.971	1.043	1.191	0.648	0.612
5	4	1	1	1	1	1	3.641	0.727	1.308	1.364	0.726
5	3	1	1	1	1	0	2.634	0.537	1.655	0.881	26.116
5	5	1	1	1	1	1	2.094	1.967	4.715	0.416	0.535
5	1	1	1	1	1	1	3.253	0.996	1.657	0.224	0.184
5	1	1	1	1	1	1	1.936	0.301	0.34	1.965	0.767
5	3	1	1	1	1	1	2.167	0.068	19.772	0.224	1.35
5	5	1	1	1	1	1	1.905	0.883	4.211	0.338	30.146
5	2	1	1	1	1	1	1.94	0.303	1.81	0.728	0.419
6	1	1	1	1	1	1	6.212	0.777	0.806	0.764	2.003
6	2	1	1	1	1	1	2.237	0.803	0.92	0.879	0.918
6	5	1	1	1	1	1	1.703	0.726	0.687	0.651	0.686
6	1	1	1	1	1	1	1.347	0.918	0.999	1.89	0.921
6	1	1	1	1	1	1	1.698	0.339	0.377	0.504	0.415
6	5	1	1	1	1	1	1.433	0.766	0.999	0.844	0.767
6	2	1	1	1	1	1	1.781	0.379	0.339	0.38	0.377
6	4	1	1	1	1	1	0.963	0.803	0.61	0.419	0.571
6	2	1	1	1	1	1	1.514	0.495	0.493	0.456	0.88
6	3	1	1	1	1	1	1.627	1.115	0.999	0.919	0.61
6	1	1	1	1	1	1	2.52	0.457	0.572	0.457	0.535
6	1	1	1	1	1	1	1.401	0.843	0.729	0.728	0.688
6	2	1	1	1	1	1	1.595	0.377	0.339	0.148	0.303
6	4	1	1	1	1	1	1.052	0.339	0.419	0.457	0.427
6	4	1	1	0	1	1	0.915	0.377	0.339	0.338	0.299
6	3	1	1	1	1	1	1.515	0.92	0.61	0.573	0.457
6	5	1	1	1	0	1	1.795	0.224	0.417	0.339	0.456
6	2	1	1	1	1	1	1.829	0.918	0.457	0.652	0.457
6	4	1	1	1	1	1	1.022	0.272	0.339	0.496	0.34
6	4	1	1	1	0	0	1.332	0.379	0.649	1.619	1.849
6	3	1	1	1	1	1	1.369	0.419	0.457	0.415	0.419
6	3	1	1	1	1	1	1.181	0.183	0.303	0.185	0.223
6	1	0	0	1	1	1	1.297	1.071	0.998	0.726	0.959
6	3	1	1	1	1	1	1.569	0.419	0.301	0.339	0.299
6	1	1	1	1	1	1	2.654	0.843	0.264	0.303	0.151
6	2	1	1	1	1	1	2.927	0.727	0.534	0.494	0.185
6	5	1	1	1	1	1	1.502	0.183	0.262	0.148	0.108
6	4	1	1	1	1	1	0.49	0.61	0.377	0.532	0.728
6	5	0	0	1	1	1	1.244	0.456	0.348	0.263	3.13
6	2	1	1	1	1	1	1.806	0.148	0.184	0.184	0.192
6	3	1	1	1	1	1	1.344	0.301	0.223	0.185	0.223
6	4	1	1	1	1	1	0.49	0.455	0.416	0.88	0.806
6	4	1	1	1	1	1	0.572	0.148	0.301	0.196	0.11
6	3	1	1	1	0	0	1.926	0.183	0.225	0.263	0.108
6	3	1	1	1	1	1	0.998	0.224	0.108	0.339	0.108
6	4	1	1	1	1	1	0.729	0.148	0.183	0.148	0.185
6	5	1	1	1	1	1	1.236	0.303	0.341	0.648	0.303
6	1	1	1	1	1	1	1.079	0.34	0.263	0.338	0.263
6	5	1	1	1	1	1	1.043	0.226	0.183	1.039	1.039
